-D4J ID:JacksonDatabind-2; Mega ID:1/29e7cbfb381b61643426545ee8ea7c23aab3fea8.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/util/TokenBuffer.java
+D4J ID:Math-42; Mega ID:3/e31cbc9adc0c9b3b1d6a47125c551f55aa5fe0db.diff.xz; Overlap File:src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java
+D4J ID:Math-83; Mega ID:3/e31cbc9adc0c9b3b1d6a47125c551f55aa5fe0db.diff.xz; Overlap File:src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java
-D4J ID:Closure-79; Mega ID:3/8d49a06c42f5daadb361517e7f51d32f3a92d920.diff.xz; Overlap File:src/com/google/javascript/jscomp/VarCheck.java
-D4J ID:JacksonDatabind-20; Mega ID:3/e54b748d6b65ac794ca88d90f618e1f7566cdf65.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/node/ObjectNode.java
-D4J ID:Closure-83; Mega ID:3/9b0a0602ac52f69f42120d9856ce8b80364f2378.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
-D4J ID:Closure-101; Mega ID:3/9b0a0602ac52f69f42120d9856ce8b80364f2378.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
+D4J ID:Closure-107; Mega ID:3/9b0a0602ac52f69f42120d9856ce8b80364f2378.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
-D4J ID:Closure-151; Mega ID:3/9b0a0602ac52f69f42120d9856ce8b80364f2378.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
-D4J ID:JxPath-14; Mega ID:3/a112c24cd8eb9c410bc0d9828b4bac94e63362e2.diff.xz; Overlap File:src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
-D4J ID:Time-4; Mega ID:3/4058d725e2b886e429233aa02bc45c3acf374471.diff.xz; Overlap File:src/main/java/org/joda/time/Partial.java
-D4J ID:Mockito-4; Mega ID:3/4ad2d0ec5613bad117a5049b6b8b8b00ab09e932.diff.xz; Overlap File:src/org/mockito/exceptions/Reporter.java
-D4J ID:Closure-79; Mega ID:3/2dc20052800f216bd67dea2da15e40540da5f479.diff.xz; Overlap File:src/com/google/javascript/jscomp/VarCheck.java
-D4J ID:Closure-79; Mega ID:3/485759127407ef753dc5e129272be44fcb4fcd52.diff.xz; Overlap File:src/com/google/javascript/jscomp/VarCheck.java
+D4J ID:JacksonDatabind-63; Mega ID:3/d74554d96dd6c5e5802be8804a479c0233c27018.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/JsonMappingException.java
+D4J ID:Mockito-6; Mega ID:3/6717ae87b87e75b90beffd22f3f6dd99dd18f7e8.diff.xz; Overlap File:src/org/mockito/Matchers.java
-D4J ID:Mockito-35; Mega ID:3/6717ae87b87e75b90beffd22f3f6dd99dd18f7e8.diff.xz; Overlap File:src/org/mockito/Matchers.java
+D4J ID:Closure-110; Mega ID:3/0978215bcb8aed514d29367f8f5a5d18f6dbec18.diff.xz; Overlap File:src/com/google/javascript/rhino/Node.java
+D4J ID:JacksonDatabind-63; Mega ID:3/5044e7d5436704fde4f95412e5af1ef5211f1eee.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/JsonMappingException.java
+D4J ID:Math-3; Mega ID:4/d04a778d39e8eda98a1078731d05b77dc51af3a4.diff.xz; Overlap File:src/main/java/org/apache/commons/math3/util/MathArrays.java
-D4J ID:Time-4; Mega ID:4/39fff6f157f9ed92cdae32680129ceb74288eb0f.diff.xz; Overlap File:src/main/java/org/joda/time/Partial.java
+D4J ID:Math-75; Mega ID:4/523df0c13719150b1397a6094f410274bfaf1475.diff.xz; Overlap File:src/main/java/org/apache/commons/math/stat/Frequency.java
-D4J ID:JacksonDatabind-91; Mega ID:4/329b50c86796b277dec4188e46675968e79cd071.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/deser/DeserializerCache.java
+D4J ID:JacksonDatabind-68; Mega ID:4/87b62f9e91adc14936eb35a11bedf1a2cf5173e7.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java
+D4J ID:Math-102; Mega ID:4/9c4cef8234c517bc10a37e55ba8254f4e101c12a.diff.xz; Overlap File:src/java/org/apache/commons/math/stat/inference/ChiSquareTestImpl.java
-D4J ID:Mockito-4; Mega ID:4/edb2bb64ff1c6b2cee253fb2fbacb28971006a1f.diff.xz; Overlap File:src/org/mockito/exceptions/Reporter.java
-D4J ID:JacksonDatabind-91; Mega ID:4/a4575017d54b7a7d0be5711d9761d1c4eb0aea35.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/deser/DeserializerCache.java
+D4J ID:Math-5; Mega ID:4/e54a1c92302f3167b06bc04859b87ac0681bcdf3.diff.xz; Overlap File:src/main/java/org/apache/commons/math3/complex/Complex.java
-D4J ID:Time-7; Mega ID:4/6fc068c570ae8bfd608da27240ae9107ef175fd4.diff.xz; Overlap File:src/main/java/org/joda/time/format/DateTimeFormatter.java
-D4J ID:Time-16; Mega ID:4/6fc068c570ae8bfd608da27240ae9107ef175fd4.diff.xz; Overlap File:src/main/java/org/joda/time/format/DateTimeFormatter.java
-D4J ID:Math-59; Mega ID:4/4e00cdfe27fcf001636018818089ceefd0dc7344.diff.xz; Overlap File:src/main/java/org/apache/commons/math/util/FastMath.java
+D4J ID:Math-37; Mega ID:4/3eb3573c62df5b89cb02a4ea67f08d85d2ceefba.diff.xz; Overlap File:src/main/java/org/apache/commons/math/complex/Complex.java
-D4J ID:Math-46; Mega ID:4/3eb3573c62df5b89cb02a4ea67f08d85d2ceefba.diff.xz; Overlap File:src/main/java/org/apache/commons/math/complex/Complex.java
-D4J ID:Math-47; Mega ID:4/3eb3573c62df5b89cb02a4ea67f08d85d2ceefba.diff.xz; Overlap File:src/main/java/org/apache/commons/math/complex/Complex.java
+D4J ID:Math-53; Mega ID:4/3eb3573c62df5b89cb02a4ea67f08d85d2ceefba.diff.xz; Overlap File:src/main/java/org/apache/commons/math/complex/Complex.java
-D4J ID:Mockito-4; Mega ID:4/fba2bbd0fb28ac6671e3e0cd14e0f5c6c74d100e.diff.xz; Overlap File:src/org/mockito/exceptions/Reporter.java
-D4J ID:Math-10; Mega ID:4/de4209544270def43e39db0d214d1564939f8e40.diff.xz; Overlap File:src/main/java/org/apache/commons/math3/analysis/differentiation/DSCompiler.java
-D4J ID:Math-59; Mega ID:4/aca98c76dbfd1e8e535eaeab94280cc8f1f45732.diff.xz; Overlap File:src/main/java/org/apache/commons/math/util/FastMath.java
-D4J ID:JacksonDatabind-17; Mega ID:4/c1661b67723ed5c394b1fad5595bb01b370bd1c0.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/ObjectMapper.java
+D4J ID:Math-100; Mega ID:4/49c73ce8e4cbbe2fad5ec4cc4ff49bf60d629d66.diff.xz; Overlap File:src/java/org/apache/commons/math/estimation/AbstractEstimator.java
+D4J ID:Codec-3; Mega ID:4/e727c992094a447fea8ef2bf9c18e2d55e680254.diff.xz; Overlap File:src/java/org/apache/commons/codec/language/DoubleMetaphone.java
-D4J ID:Math-80; Mega ID:4/6d908e5581121ba014f0209d98fcd47818e9213e.diff.xz; Overlap File:src/main/java/org/apache/commons/math/linear/EigenDecompositionImpl.java
-D4J ID:Math-81; Mega ID:4/6d908e5581121ba014f0209d98fcd47818e9213e.diff.xz; Overlap File:src/main/java/org/apache/commons/math/linear/EigenDecompositionImpl.java
-D4J ID:Math-97; Mega ID:4/6da2195dd84d8517e843ad415f42730a4ccd0cdc.diff.xz; Overlap File:src/java/org/apache/commons/math/analysis/BrentSolver.java
+D4J ID:JacksonDatabind-90; Mega ID:4/a1bb6f2dcb82eb9f880f87c480d6086a8e0bee34.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/deser/std/StdValueInstantiator.java
-D4J ID:Time-4; Mega ID:4/35a9f97a047c9f7fe8499f1d45247c158d8c99b7.diff.xz; Overlap File:src/main/java/org/joda/time/Partial.java
-D4J ID:Gson-7; Mega ID:4/1d94cfdafa730f1e62f6a5593115e95f4473c496.diff.xz; Overlap File:gson/src/main/java/com/google/gson/stream/JsonReader.java
-D4J ID:Gson-13; Mega ID:4/1d94cfdafa730f1e62f6a5593115e95f4473c496.diff.xz; Overlap File:gson/src/main/java/com/google/gson/stream/JsonReader.java
-D4J ID:Closure-110; Mega ID:4/5e4cd715a6102ae787897282c908af1c88f0ec72.diff.xz; Overlap File:src/com/google/javascript/rhino/Node.java
-D4J ID:Codec-3; Mega ID:4/f8c987f27a0d8ffc13f2eb480f84b76a19fe7635.diff.xz; Overlap File:src/java/org/apache/commons/codec/language/DoubleMetaphone.java
-D4J ID:JacksonDatabind-91; Mega ID:4/261f214d867f750ff3c7f68d1376fee3b62584c1.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/deser/DeserializerCache.java
+D4J ID:Math-59; Mega ID:4/583d981e3fcce4dc1ab64d33a0cab06fd44385aa.diff.xz; Overlap File:src/main/java/org/apache/commons/math/util/FastMath.java
-D4J ID:Time-7; Mega ID:4/08a3a0b969b1e5d1d06489a698fe9c9b69e2f2d9.diff.xz; Overlap File:src/main/java/org/joda/time/format/DateTimeFormatter.java
-D4J ID:Time-16; Mega ID:4/08a3a0b969b1e5d1d06489a698fe9c9b69e2f2d9.diff.xz; Overlap File:src/main/java/org/joda/time/format/DateTimeFormatter.java
-D4J ID:Math-102; Mega ID:5/91d0741697127221a73d06315de1ab6753b160a3.diff.xz; Overlap File:src/java/org/apache/commons/math/stat/inference/ChiSquareTestImpl.java
-D4J ID:Closure-149; Mega ID:5/cb0c1ba5688eac1d8e64bf4bc2f8fb6994d0d2a7.diff.xz; Overlap File:src/com/google/javascript/jscomp/CompilerOptions.java
-D4J ID:Closure-149; Mega ID:5/3bc3090a9231cf07104a1ccba6d01dbf3fe1ea0d.diff.xz; Overlap File:src/com/google/javascript/jscomp/CompilerOptions.java
+D4J ID:Mockito-18; Mega ID:5/575cd64380180ccff06dbb74f98ce60d7ae1fd8f.diff.xz; Overlap File:src/org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java
-D4J ID:Mockito-24; Mega ID:5/575cd64380180ccff06dbb74f98ce60d7ae1fd8f.diff.xz; Overlap File:src/org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java
+D4J ID:Math-30; Mega ID:5/f53a01e17cc110a11becf334ed4abf7cd53617e7.diff.xz; Overlap File:src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java
-D4J ID:Mockito-4; Mega ID:5/fdec4f140584115d359d827047fc35932bec4990.diff.xz; Overlap File:src/org/mockito/exceptions/Reporter.java
-D4J ID:Mockito-17; Mega ID:5/4e41ad79b3ddce95bd3bc9617e422b1e5464db5f.diff.xz; Overlap File:src/org/mockito/internal/util/MockUtil.java
+D4J ID:Mockito-27; Mega ID:5/4e41ad79b3ddce95bd3bc9617e422b1e5464db5f.diff.xz; Overlap File:src/org/mockito/internal/util/MockUtil.java
-D4J ID:Math-59; Mega ID:5/3c3b871fb1920b540906d6d75d867a040787e3ab.diff.xz; Overlap File:src/main/java/org/apache/commons/math/util/FastMath.java
-D4J ID:Closure-92; Mega ID:5/87071ddf324c3885361f0375b84e15c7cd62283d.diff.xz; Overlap File:src/com/google/javascript/jscomp/ProcessClosurePrimitives.java
-D4J ID:Closure-93; Mega ID:5/87071ddf324c3885361f0375b84e15c7cd62283d.diff.xz; Overlap File:src/com/google/javascript/jscomp/ProcessClosurePrimitives.java
+D4J ID:Closure-113; Mega ID:5/87071ddf324c3885361f0375b84e15c7cd62283d.diff.xz; Overlap File:src/com/google/javascript/jscomp/ProcessClosurePrimitives.java
+D4J ID:Math-92; Mega ID:5/a96e597894562c2cf01fc678f6c435d65ccc31c5.diff.xz; Overlap File:src/java/org/apache/commons/math/util/MathUtils.java
+D4J ID:Math-93; Mega ID:5/a96e597894562c2cf01fc678f6c435d65ccc31c5.diff.xz; Overlap File:src/java/org/apache/commons/math/util/MathUtils.java
+D4J ID:Math-94; Mega ID:5/a96e597894562c2cf01fc678f6c435d65ccc31c5.diff.xz; Overlap File:src/java/org/apache/commons/math/util/MathUtils.java
-D4J ID:Math-99; Mega ID:5/a96e597894562c2cf01fc678f6c435d65ccc31c5.diff.xz; Overlap File:src/java/org/apache/commons/math/util/MathUtils.java
+D4J ID:Mockito-6; Mega ID:5/03444ce234cd89cd4397fc6538c80d2a9a7e407c.diff.xz; Overlap File:src/org/mockito/Matchers.java
+D4J ID:Mockito-35; Mega ID:5/03444ce234cd89cd4397fc6538c80d2a9a7e407c.diff.xz; Overlap File:src/org/mockito/Matchers.java
+D4J ID:Math-105; Mega ID:5/9df6b966cecfd6db77fcf2d0d9e49794cee7fd8b.diff.xz; Overlap File:src/java/org/apache/commons/math/stat/regression/SimpleRegression.java
-D4J ID:Closure-149; Mega ID:5/ecb16923600b2d8674b67c363d7b71098bab5f87.diff.xz; Overlap File:src/com/google/javascript/jscomp/CompilerOptions.java
-D4J ID:Closure-149; Mega ID:5/cfa38515adf918b3f67a13ef664fafb99584a0ea.diff.xz; Overlap File:src/com/google/javascript/jscomp/CompilerOptions.java
-D4J ID:Closure-79; Mega ID:5/095d48c08cca43c31fccd162c2fbff33357eb0d7.diff.xz; Overlap File:src/com/google/javascript/jscomp/VarCheck.java
-D4J ID:Math-89; Mega ID:5/9b133e9745f67fdb89d93985877f4c15579aaa5d.diff.xz; Overlap File:src/java/org/apache/commons/math/stat/Frequency.java
-D4J ID:Math-90; Mega ID:5/9b133e9745f67fdb89d93985877f4c15579aaa5d.diff.xz; Overlap File:src/java/org/apache/commons/math/stat/Frequency.java
+D4J ID:Math-37; Mega ID:5/7707b0bb80be05bbf6533a36bb0c646cbfd1026d.diff.xz; Overlap File:src/main/java/org/apache/commons/math/complex/Complex.java
-D4J ID:Math-46; Mega ID:5/7707b0bb80be05bbf6533a36bb0c646cbfd1026d.diff.xz; Overlap File:src/main/java/org/apache/commons/math/complex/Complex.java
-D4J ID:Math-47; Mega ID:5/7707b0bb80be05bbf6533a36bb0c646cbfd1026d.diff.xz; Overlap File:src/main/java/org/apache/commons/math/complex/Complex.java
+D4J ID:Math-53; Mega ID:5/7707b0bb80be05bbf6533a36bb0c646cbfd1026d.diff.xz; Overlap File:src/main/java/org/apache/commons/math/complex/Complex.java
-D4J ID:Math-28; Mega ID:5/03ad33561bc09f0484e32b35354b267535c63f30.diff.xz; Overlap File:src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java
-D4J ID:Closure-10; Mega ID:6/81fbfee70e70eb2b0fabefaca69b5c09164636d4.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
+D4J ID:Closure-60; Mega ID:6/81fbfee70e70eb2b0fabefaca69b5c09164636d4.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-61; Mega ID:6/81fbfee70e70eb2b0fabefaca69b5c09164636d4.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-75; Mega ID:6/81fbfee70e70eb2b0fabefaca69b5c09164636d4.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-80; Mega ID:6/81fbfee70e70eb2b0fabefaca69b5c09164636d4.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-86; Mega ID:6/81fbfee70e70eb2b0fabefaca69b5c09164636d4.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-94; Mega ID:6/81fbfee70e70eb2b0fabefaca69b5c09164636d4.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-10; Mega ID:6/284902fbdbeed25df399f54e80a5bfaed5e86747.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
+D4J ID:Closure-60; Mega ID:6/284902fbdbeed25df399f54e80a5bfaed5e86747.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-61; Mega ID:6/284902fbdbeed25df399f54e80a5bfaed5e86747.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-75; Mega ID:6/284902fbdbeed25df399f54e80a5bfaed5e86747.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-80; Mega ID:6/284902fbdbeed25df399f54e80a5bfaed5e86747.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
+D4J ID:Closure-86; Mega ID:6/284902fbdbeed25df399f54e80a5bfaed5e86747.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-94; Mega ID:6/284902fbdbeed25df399f54e80a5bfaed5e86747.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
+D4J ID:Math-98; Mega ID:6/bec0fbd87ede35fedbc243ee2c9e74cd24957bb3.diff.xz; Overlap File:src/java/org/apache/commons/math/linear/RealMatrixImpl.java
-D4J ID:Closure-83; Mega ID:6/d28677fe083bd598b79cc9ed6c1c021c90073054.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
-D4J ID:Closure-101; Mega ID:6/d28677fe083bd598b79cc9ed6c1c021c90073054.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
+D4J ID:Closure-107; Mega ID:6/d28677fe083bd598b79cc9ed6c1c021c90073054.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
-D4J ID:Closure-151; Mega ID:6/d28677fe083bd598b79cc9ed6c1c021c90073054.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
-D4J ID:Time-11; Mega ID:6/f248cec4ac17197849357a55f286541241b84dd9.diff.xz; Overlap File:src/main/java/org/joda/time/tz/ZoneInfoCompiler.java
+D4J ID:Time-11; Mega ID:6/14221a4e49631e469f5e6e712ce38d3d3a60427f.diff.xz; Overlap File:src/main/java/org/joda/time/tz/ZoneInfoCompiler.java
+D4J ID:Closure-7; Mega ID:6/b31b4de025de3beefcd5bf164bb64e13f2ce0691.diff.xz; Overlap File:src/com/google/javascript/jscomp/type/ChainableReverseAbstractInterpreter.java
+D4J ID:Closure-19; Mega ID:6/b31b4de025de3beefcd5bf164bb64e13f2ce0691.diff.xz; Overlap File:src/com/google/javascript/jscomp/type/ChainableReverseAbstractInterpreter.java
-D4J ID:Closure-10; Mega ID:6/346dd9ba1237e8382300b8e52a1a9309697100db.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
+D4J ID:Closure-60; Mega ID:6/346dd9ba1237e8382300b8e52a1a9309697100db.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-61; Mega ID:6/346dd9ba1237e8382300b8e52a1a9309697100db.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
+D4J ID:Closure-75; Mega ID:6/346dd9ba1237e8382300b8e52a1a9309697100db.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
+D4J ID:Closure-80; Mega ID:6/346dd9ba1237e8382300b8e52a1a9309697100db.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-86; Mega ID:6/346dd9ba1237e8382300b8e52a1a9309697100db.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-94; Mega ID:6/346dd9ba1237e8382300b8e52a1a9309697100db.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
+D4J ID:Closure-9; Mega ID:6/35b64cfe3fffeec0aa53b62431a672a170d80171.diff.xz; Overlap File:src/com/google/javascript/jscomp/ProcessCommonJSModules.java
+D4J ID:Closure-26; Mega ID:6/35b64cfe3fffeec0aa53b62431a672a170d80171.diff.xz; Overlap File:src/com/google/javascript/jscomp/ProcessCommonJSModules.java
+D4J ID:JxPath-14; Mega ID:6/7ca04fdfcd6a821b024376d41dcb51ed50280d13.diff.xz; Overlap File:src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
-D4J ID:Math-72; Mega ID:6/5147ff5664d0c349da30fcaf86a8c3b370cccd59.diff.xz; Overlap File:src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java
-D4J ID:Math-73; Mega ID:6/5147ff5664d0c349da30fcaf86a8c3b370cccd59.diff.xz; Overlap File:src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java
+D4J ID:JacksonDatabind-63; Mega ID:6/9e7d486e7f1427c5e7c57cd736c87b6d8a8c8de8.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/JsonMappingException.java
-D4J ID:Closure-79; Mega ID:6/673fc68422154026b9c9ab72f2d81b1586b9270b.diff.xz; Overlap File:src/com/google/javascript/jscomp/VarCheck.java
-D4J ID:Closure-79; Mega ID:6/1038156ae5874939d7a7fab18a49da1daac86e83.diff.xz; Overlap File:src/com/google/javascript/jscomp/VarCheck.java
+D4J ID:Closure-7; Mega ID:6/ab1ecc25998d69f35e0c3c979ef7510d7863d3cb.diff.xz; Overlap File:src/com/google/javascript/jscomp/type/ChainableReverseAbstractInterpreter.java
+D4J ID:Closure-19; Mega ID:6/ab1ecc25998d69f35e0c3c979ef7510d7863d3cb.diff.xz; Overlap File:src/com/google/javascript/jscomp/type/ChainableReverseAbstractInterpreter.java
+D4J ID:Mockito-18; Mega ID:6/b1716c580ba0ed24d4b8aea032ac91cfafe12afb.diff.xz; Overlap File:src/org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java
+D4J ID:Mockito-24; Mega ID:6/b1716c580ba0ed24d4b8aea032ac91cfafe12afb.diff.xz; Overlap File:src/org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java
+D4J ID:Closure-7; Mega ID:6/1e69d0ffb948f04bff4102f59c91fb3928cc97bf.diff.xz; Overlap File:src/com/google/javascript/jscomp/type/ChainableReverseAbstractInterpreter.java
+D4J ID:Closure-19; Mega ID:6/1e69d0ffb948f04bff4102f59c91fb3928cc97bf.diff.xz; Overlap File:src/com/google/javascript/jscomp/type/ChainableReverseAbstractInterpreter.java
-D4J ID:Math-60; Mega ID:6/3b27edef2314429bacd6f9f809de85ce0c85c27b.diff.xz; Overlap File:src/main/java/org/apache/commons/math/distribution/NormalDistributionImpl.java
+D4J ID:JxPath-14; Mega ID:6/ff95445e7f18e18f3ca78037965af1f4e6055af4.diff.xz; Overlap File:src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
-D4J ID:Closure-18; Mega ID:6/baafa5f4572306d526b72feebdc553dd35fb48d9.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
-D4J ID:Closure-31; Mega ID:6/baafa5f4572306d526b72feebdc553dd35fb48d9.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
+D4J ID:Closure-59; Mega ID:6/baafa5f4572306d526b72feebdc553dd35fb48d9.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
-D4J ID:Closure-64; Mega ID:6/baafa5f4572306d526b72feebdc553dd35fb48d9.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
-D4J ID:Closure-140; Mega ID:6/baafa5f4572306d526b72feebdc553dd35fb48d9.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
-D4J ID:Closure-160; Mega ID:6/baafa5f4572306d526b72feebdc553dd35fb48d9.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
-D4J ID:Closure-10; Mega ID:6/e578606c74bd8a24d0cabcb64f9ea1e950003af1.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-60; Mega ID:6/e578606c74bd8a24d0cabcb64f9ea1e950003af1.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-61; Mega ID:6/e578606c74bd8a24d0cabcb64f9ea1e950003af1.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-75; Mega ID:6/e578606c74bd8a24d0cabcb64f9ea1e950003af1.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-80; Mega ID:6/e578606c74bd8a24d0cabcb64f9ea1e950003af1.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-86; Mega ID:6/e578606c74bd8a24d0cabcb64f9ea1e950003af1.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Closure-94; Mega ID:6/e578606c74bd8a24d0cabcb64f9ea1e950003af1.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
-D4J ID:Mockito-4; Mega ID:6/0f9fe08c26311dd30e7d5f56c04ae6c19a86a65a.diff.xz; Overlap File:src/org/mockito/exceptions/Reporter.java
